instance,n,m,D,algorithm,seed,cmax,fes_used,max_fes,iters,wall_s,st_sense,operator_space,branch_granularity,strict_fe_cap,N,ST,L,U,dmin,dmax,git_sha,timestamp,fe_per_seed,n_seeds,branch_A_swap,branch_B_sym_shift,branch_C_eq3,branch_D_eq4,branch_E_eq_perdim,config,n_setting,sampler,pre_local_search_cmax,local_search_evals,local_search_moves,seeded_with_mwkr
ta01,15,15,225,DTSA,17,1425,225160,225000,938,5.019,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:51:55,1.0,225120,,,,,,DTSA-core,N=40,C1,1425,0,0,False
ta01,15,15,225,DTSA,18,1444,225160,225000,938,4.953,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:51:55,1.0,225120,,,,,,DTSA-core,N=40,C1,1444,0,0,False
ta01,15,15,225,DTSA,19,1377,225160,225000,938,5.068,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:51:55,1.0,225120,,,,,,DTSA-core,N=40,C1,1377,0,0,False
ta11,20,15,300,DTSA,0,1647,300040,300000,1250,9.883,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1647,0,0,False
ta11,20,15,300,DTSA,1,1558,300040,300000,1250,9.975,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1558,0,0,False
ta11,20,15,300,DTSA,2,1712,300040,300000,1250,9.782,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1712,0,0,False
ta11,20,15,300,DTSA,3,1610,300040,300000,1250,10.187,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1610,0,0,False
ta11,20,15,300,DTSA,4,1681,300040,300000,1250,10.082,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1681,0,0,False
ta11,20,15,300,DTSA,5,1588,300040,300000,1250,9.661,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:04,1.0,300000,,,,,,DTSA-core,N=40,C1,1588,0,0,False
ta11,20,15,300,DTSA,6,1710,300040,300000,1250,9.731,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1710,0,0,False
ta11,20,15,300,DTSA,7,1615,300040,300000,1250,10.043,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1615,0,0,False
ta11,20,15,300,DTSA,8,1595,300040,300000,1250,9.49,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:04,1.0,300000,,,,,,DTSA-core,N=40,C1,1595,0,0,False
ta11,20,15,300,DTSA,9,1777,300040,300000,1250,9.963,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1777,0,0,False
ta11,20,15,300,DTSA,10,1574,300040,300000,1250,10.057,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1574,0,0,False
ta11,20,15,300,DTSA,11,1676,300040,300000,1250,9.774,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:05,1.0,300000,,,,,,DTSA-core,N=40,C1,1676,0,0,False
ta11,20,15,300,DTSA,12,1612,300040,300000,1250,7.838,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:12,1.0,300000,,,,,,DTSA-core,N=40,C1,1612,0,0,False
ta11,20,15,300,DTSA,13,1697,300040,300000,1250,7.803,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:12,1.0,300000,,,,,,DTSA-core,N=40,C1,1697,0,0,False
ta11,20,15,300,DTSA,14,1676,300040,300000,1250,7.722,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:12,1.0,300000,,,,,,DTSA-core,N=40,C1,1676,0,0,False
ta11,20,15,300,DTSA,15,1617,300040,300000,1250,7.676,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:12,1.0,300000,,,,,,DTSA-core,N=40,C1,1617,0,0,False
ta11,20,15,300,DTSA,16,1534,300040,300000,1250,7.681,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:12,1.0,300000,,,,,,DTSA-core,N=40,C1,1534,0,0,False
ta11,20,15,300,DTSA,17,1621,300040,300000,1250,7.656,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:12,1.0,300000,,,,,,DTSA-core,N=40,C1,1621,0,0,False
ta11,20,15,300,DTSA,18,1647,300040,300000,1250,7.728,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:13,1.0,300000,,,,,,DTSA-core,N=40,C1,1647,0,0,False
ta11,20,15,300,DTSA,19,1691,300040,300000,1250,7.687,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:13,1.0,300000,,,,,,DTSA-core,N=40,C1,1691,0,0,False
ta21,20,20,400,DTSA,0,2070,400120,400000,1667,15.922,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:28,1.0,400080,,,,,,DTSA-core,N=40,C1,2070,0,0,False
ta21,20,20,400,DTSA,1,1914,400120,400000,1667,16.317,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:29,1.0,400080,,,,,,DTSA-core,N=40,C1,1914,0,0,False
ta21,20,20,400,DTSA,2,1992,400120,400000,1667,15.753,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:28,1.0,400080,,,,,,DTSA-core,N=40,C1,1992,0,0,False
ta21,20,20,400,DTSA,3,2090,400120,400000,1667,15.744,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:28,1.0,400080,,,,,,DTSA-core,N=40,C1,2090,0,0,False
ta21,20,20,400,DTSA,4,2026,400120,400000,1667,15.712,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:28,1.0,400080,,,,,,DTSA-core,N=40,C1,2026,0,0,False
ta21,20,20,400,DTSA,5,1939,400120,400000,1667,16.164,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:29,1.0,400080,,,,,,DTSA-core,N=40,C1,1939,0,0,False
ta21,20,20,400,DTSA,6,1919,400120,400000,1667,16.31,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:29,1.0,400080,,,,,,DTSA-core,N=40,C1,1919,0,0,False
ta21,20,20,400,DTSA,7,2004,400120,400000,1667,16.379,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:29,1.0,400080,,,,,,DTSA-core,N=40,C1,2004,0,0,False
ta21,20,20,400,DTSA,8,2111,400120,400000,1667,16.099,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:29,1.0,400080,,,,,,DTSA-core,N=40,C1,2111,0,0,False
ta21,20,20,400,DTSA,9,2118,400120,400000,1667,16.216,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:29,1.0,400080,,,,,,DTSA-core,N=40,C1,2118,0,0,False
ta21,20,20,400,DTSA,10,1959,400120,400000,1667,16.089,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:29,1.0,400080,,,,,,DTSA-core,N=40,C1,1959,0,0,False
ta21,20,20,400,DTSA,11,2015,400120,400000,1667,15.417,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:28,1.0,400080,,,,,,DTSA-core,N=40,C1,2015,0,0,False
ta21,20,20,400,DTSA,12,1974,400120,400000,1667,12.258,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:40,1.0,400080,,,,,,DTSA-core,N=40,C1,1974,0,0,False
ta21,20,20,400,DTSA,13,2073,400120,400000,1667,12.241,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:41,1.0,400080,,,,,,DTSA-core,N=40,C1,2073,0,0,False
ta21,20,20,400,DTSA,14,1896,400120,400000,1667,12.312,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:41,1.0,400080,,,,,,DTSA-core,N=40,C1,1896,0,0,False
ta21,20,20,400,DTSA,15,1924,400120,400000,1667,12.406,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:41,1.0,400080,,,,,,DTSA-core,N=40,C1,1924,0,0,False
ta21,20,20,400,DTSA,16,1982,400120,400000,1667,12.394,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:41,1.0,400080,,,,,,DTSA-core,N=40,C1,1982,0,0,False
ta21,20,20,400,DTSA,17,1949,400120,400000,1667,12.143,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:41,1.0,400080,,,,,,DTSA-core,N=40,C1,1949,0,0,False
ta21,20,20,400,DTSA,18,1933,400120,400000,1667,12.124,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:41,1.0,400080,,,,,,DTSA-core,N=40,C1,1933,0,0,False
ta21,20,20,400,DTSA,19,1941,400120,400000,1667,12.606,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:52:41,1.0,400080,,,,,,DTSA-core,N=40,C1,1941,0,0,False
ta31,30,15,450,DTSA,0,2109,450040,450000,1875,20.296,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:02,1.0,450000,,,,,,DTSA-core,N=40,C1,2109,0,0,False
ta31,30,15,450,DTSA,1,2084,450040,450000,1875,20.365,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:02,1.0,450000,,,,,,DTSA-core,N=40,C1,2084,0,0,False
ta31,30,15,450,DTSA,2,2029,450040,450000,1875,19.943,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:01,1.0,450000,,,,,,DTSA-core,N=40,C1,2029,0,0,False
ta31,30,15,450,DTSA,3,2075,450040,450000,1875,20.474,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:02,1.0,450000,,,,,,DTSA-core,N=40,C1,2075,0,0,False
ta31,30,15,450,DTSA,4,2210,450040,450000,1875,20.181,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:02,1.0,450000,,,,,,DTSA-core,N=40,C1,2210,0,0,False
ta31,30,15,450,DTSA,5,2152,450040,450000,1875,19.088,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:00,1.0,450000,,,,,,DTSA-core,N=40,C1,2152,0,0,False
ta31,30,15,450,DTSA,6,2192,450040,450000,1875,19.774,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:01,1.0,450000,,,,,,DTSA-core,N=40,C1,2192,0,0,False
ta31,30,15,450,DTSA,7,2175,450040,450000,1875,19.555,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:01,1.0,450000,,,,,,DTSA-core,N=40,C1,2175,0,0,False
ta31,30,15,450,DTSA,8,2233,450040,450000,1875,19.409,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:01,1.0,450000,,,,,,DTSA-core,N=40,C1,2233,0,0,False
ta31,30,15,450,DTSA,9,2166,450040,450000,1875,19.576,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:01,1.0,450000,,,,,,DTSA-core,N=40,C1,2166,0,0,False
ta31,30,15,450,DTSA,10,2139,450040,450000,1875,20.009,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:01,1.0,450000,,,,,,DTSA-core,N=40,C1,2139,0,0,False
ta31,30,15,450,DTSA,11,2101,450040,450000,1875,20.052,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:01,1.0,450000,,,,,,DTSA-core,N=40,C1,2101,0,0,False
ta31,30,15,450,DTSA,12,2149,450040,450000,1875,16.336,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2149,0,0,False
ta31,30,15,450,DTSA,13,2092,450040,450000,1875,15.916,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2092,0,0,False
ta31,30,15,450,DTSA,14,2099,450040,450000,1875,16.176,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2099,0,0,False
ta31,30,15,450,DTSA,15,2124,450040,450000,1875,16.068,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2124,0,0,False
ta31,30,15,450,DTSA,16,2051,450040,450000,1875,15.626,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2051,0,0,False
ta31,30,15,450,DTSA,17,2089,450040,450000,1875,15.76,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2089,0,0,False
ta31,30,15,450,DTSA,18,2180,450040,450000,1875,15.165,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2180,0,0,False
ta31,30,15,450,DTSA,19,2096,450040,450000,1875,15.978,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:17,1.0,450000,,,,,,DTSA-core,N=40,C1,2096,0,0,False
ta41,30,20,600,DTSA,0,2527,600040,600000,2500,33.174,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2527,0,0,False
ta41,30,20,600,DTSA,1,2562,600040,600000,2500,32.639,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:50,1.0,600000,,,,,,DTSA-core,N=40,C1,2562,0,0,False
ta41,30,20,600,DTSA,2,2488,600040,600000,2500,33.241,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2488,0,0,False
ta41,30,20,600,DTSA,3,2471,600040,600000,2500,33.067,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2471,0,0,False
ta41,30,20,600,DTSA,4,2534,600040,600000,2500,33.046,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2534,0,0,False
ta41,30,20,600,DTSA,5,2495,600040,600000,2500,32.716,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:50,1.0,600000,,,,,,DTSA-core,N=40,C1,2495,0,0,False
ta41,30,20,600,DTSA,6,2692,600040,600000,2500,33.024,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2692,0,0,False
ta41,30,20,600,DTSA,7,2559,600040,600000,2500,32.277,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:50,1.0,600000,,,,,,DTSA-core,N=40,C1,2559,0,0,False
ta41,30,20,600,DTSA,8,2455,600040,600000,2500,32.68,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:50,1.0,600000,,,,,,DTSA-core,N=40,C1,2455,0,0,False
ta41,30,20,600,DTSA,9,2594,600040,600000,2500,33.287,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2594,0,0,False
ta41,30,20,600,DTSA,10,2663,600040,600000,2500,33.144,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2663,0,0,False
ta41,30,20,600,DTSA,11,2553,600040,600000,2500,33.101,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:53:51,1.0,600000,,,,,,DTSA-core,N=40,C1,2553,0,0,False
ta41,30,20,600,DTSA,12,2637,600040,600000,2500,28.507,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:18,1.0,600000,,,,,,DTSA-core,N=40,C1,2637,0,0,False
ta41,30,20,600,DTSA,13,2714,600040,600000,2500,28.543,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:19,1.0,600000,,,,,,DTSA-core,N=40,C1,2714,0,0,False
ta41,30,20,600,DTSA,14,2688,600040,600000,2500,27.224,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:17,1.0,600000,,,,,,DTSA-core,N=40,C1,2688,0,0,False
ta41,30,20,600,DTSA,15,2534,600040,600000,2500,27.043,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:17,1.0,600000,,,,,,DTSA-core,N=40,C1,2534,0,0,False
ta41,30,20,600,DTSA,16,2668,600040,600000,2500,27.116,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:18,1.0,600000,,,,,,DTSA-core,N=40,C1,2668,0,0,False
ta41,30,20,600,DTSA,17,2516,600040,600000,2500,27.351,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:18,1.0,600000,,,,,,DTSA-core,N=40,C1,2516,0,0,False
ta41,30,20,600,DTSA,18,2467,600040,600000,2500,27.35,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:18,1.0,600000,,,,,,DTSA-core,N=40,C1,2467,0,0,False
ta41,30,20,600,DTSA,19,2497,600040,600000,2500,28.618,,,,,40,0.5,6,6,-5.0,5.0,28cc575,2026-07-23T20:54:19,1.0,600000,,,,,,DTSA-core,N=40,C1,2497,0,0,False
