instance,n,m,D,algorithm,seed,cmax,fes_used,max_fes,iters,wall_s,st_sense,operator_space,branch_granularity,strict_fe_cap,N,ST,L,U,dmin,dmax,git_sha,timestamp,fe_per_seed,n_seeds,branch_A_swap,branch_B_sym_shift,branch_C_eq3,branch_D_eq4,branch_E_eq_perdim
ta65,50,20,1000,ATSA,0,3369,1000212,1000000,2558,76.755,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.3994,714736,71520,285436,268617,89163,0
ta65,50,20,1000,ATSA,1,3257,1000065,1000000,2551,77.354,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.3994,714594,71737,285431,267938,89488,0
ta65,50,20,1000,ATSA,2,3403,1000334,1000000,2551,76.507,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:18+00:00,1.3999,714552,71422,285742,268071,89317,0
ta65,50,20,1000,ATSA,3,3438,1000078,1000000,2551,76.863,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.4001,714250,71333,285788,267890,89239,0
ta65,50,20,1000,ATSA,4,3341,1000048,1000000,2546,76.92,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.4006,714003,71277,286005,267645,89076,0
ta65,50,20,1000,ATSA,5,3314,1000172,1000000,2550,76.717,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.3998,714475,71525,285657,267759,89534,0
ta65,50,20,1000,ATSA,6,3441,1000275,1000000,2557,73.701,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:16+00:00,1.4006,714168,71286,286067,267599,89216,0
ta65,50,20,1000,ATSA,7,3283,1000274,1000000,2548,76.847,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.4007,714099,71446,286135,266934,89584,0
ta65,50,20,1000,ATSA,8,3427,1000042,1000000,2555,76.679,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.3997,714455,71145,285547,268282,89481,0
ta65,50,20,1000,ATSA,9,3359,1000157,1000000,2551,72.804,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:15+00:00,1.4,714367,71412,285750,267820,89385,0
ta65,50,20,1000,ATSA,10,3477,1000171,1000000,2549,77.611,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:20+00:00,1.4005,714101,71515,286030,267388,89168,0
ta65,50,20,1000,ATSA,11,3330,1000117,1000000,2553,77.1,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.3998,714418,71048,285659,267847,89864,0
ta65,50,20,1000,ATSA,12,3350,1000363,1000000,2557,74.242,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:16+00:00,1.4001,714456,71066,285867,268219,89304,0
ta65,50,20,1000,ATSA,13,3276,1000190,1000000,2549,77.168,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.3995,714661,71337,285489,268229,89606,0
ta65,50,20,1000,ATSA,14,3272,1000302,1000000,2550,73.486,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:15+00:00,1.3998,714587,71271,285675,268548,89093,0
ta65,50,20,1000,ATSA,15,3330,1000371,1000000,2553,77.014,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.3993,714859,72042,285472,267927,89418,0
ta65,50,20,1000,ATSA,16,3602,1000126,1000000,2550,72.572,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:14+00:00,1.4012,713713,71262,286373,267045,89033,0
ta65,50,20,1000,ATSA,17,3376,1000067,1000000,2549,76.902,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.4001,714253,71191,285774,268585,88703,0
ta65,50,20,1000,ATSA,18,3488,1000236,1000000,2553,76.683,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.4,714403,71726,285793,267740,89144,0
ta65,50,20,1000,ATSA,19,3467,1000359,1000000,2554,77.053,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:14:19+00:00,1.4001,714477,71879,285842,267639,89117,0
