instance,n,m,D,algorithm,seed,cmax,fes_used,max_fes,iters,wall_s,st_sense,operator_space,branch_granularity,strict_fe_cap,N,ST,L,U,dmin,dmax,git_sha,timestamp,fe_per_seed,n_seeds,branch_A_swap,branch_B_sym_shift,branch_C_eq3,branch_D_eq4,branch_E_eq_perdim
ta70,50,20,1000,ATSA,0,3602,1000212,1000000,2558,76.304,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.3994,714736,71520,285436,268617,89163,0
ta70,50,20,1000,ATSA,1,3776,1000065,1000000,2551,76.135,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.3994,714594,71737,285431,267938,89488,0
ta70,50,20,1000,ATSA,2,3715,1000334,1000000,2551,76.948,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:42+00:00,1.3999,714552,71422,285742,268071,89317,0
ta70,50,20,1000,ATSA,3,3538,1000078,1000000,2551,76.646,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.4001,714250,71333,285788,267890,89239,0
ta70,50,20,1000,ATSA,4,3679,1000048,1000000,2546,72.234,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:37+00:00,1.4006,714003,71277,286005,267645,89076,0
ta70,50,20,1000,ATSA,5,3686,1000172,1000000,2550,76.295,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.3998,714475,71525,285657,267759,89534,0
ta70,50,20,1000,ATSA,6,3593,1000275,1000000,2557,76.901,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:42+00:00,1.4006,714168,71286,286067,267599,89216,0
ta70,50,20,1000,ATSA,7,3669,1000274,1000000,2548,76.345,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.4007,714099,71446,286135,266934,89584,0
ta70,50,20,1000,ATSA,8,3641,1000042,1000000,2555,77.089,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:42+00:00,1.3997,714455,71145,285547,268282,89481,0
ta70,50,20,1000,ATSA,9,3642,1000157,1000000,2551,73.276,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:38+00:00,1.4,714367,71412,285750,267820,89385,0
ta70,50,20,1000,ATSA,10,3733,1000171,1000000,2549,75.914,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.4005,714101,71515,286030,267388,89168,0
ta70,50,20,1000,ATSA,11,3606,1000117,1000000,2553,76.784,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.3998,714418,71048,285659,267847,89864,0
ta70,50,20,1000,ATSA,12,3779,1000363,1000000,2557,76.165,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.4001,714456,71066,285867,268219,89304,0
ta70,50,20,1000,ATSA,13,3572,1000190,1000000,2549,76.569,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.3995,714661,71337,285489,268229,89606,0
ta70,50,20,1000,ATSA,14,3596,1000302,1000000,2550,76.515,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.3998,714587,71271,285675,268548,89093,0
ta70,50,20,1000,ATSA,15,3792,1000371,1000000,2553,69.826,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:34+00:00,1.3993,714859,72042,285472,267927,89418,0
ta70,50,20,1000,ATSA,16,3640,1000126,1000000,2550,76.729,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.4012,713713,71262,286373,267045,89033,0
ta70,50,20,1000,ATSA,17,3678,1000067,1000000,2549,75.983,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.4001,714253,71191,285774,268585,88703,0
ta70,50,20,1000,ATSA,18,3682,1000236,1000000,2553,75.901,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:41+00:00,1.4,714403,71726,285793,267740,89144,0
ta70,50,20,1000,ATSA,19,3612,1000359,1000000,2554,72.609,rand_lt_st,continuous,seed,False,40,0.2,4,10,-5.0,5.0,be99d56,2026-07-16T12:20:37+00:00,1.4001,714477,71879,285842,267639,89117,0
