instance,n,m,D,algorithm,seed,cmax,fes_used,max_fes,iters,wall_s,st_sense,operator_space,branch_granularity,strict_fe_cap,N,ST,L,U,dmin,dmax,git_sha,timestamp,fe_per_seed,n_seeds,branch_A_swap,branch_B_sym_shift,branch_C_eq3,branch_D_eq4,branch_E_eq_perdim,config,n_setting,sampler,pre_local_search_cmax,local_search_evals,local_search_moves,seeded_with_mwkr
ta01,15,15,225,DTSA,19,1423,225160,225000,938,3.83,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:33,1.0,225120,,,,,,DTSA+LS,N=40,C1,1423,5,0,True
ta02,15,15,225,DTSA,0,1409,225160,225000,938,4.278,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1409,0,0,True
ta02,15,15,225,DTSA,0,1409,225160,225000,938,4.278,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1409,7,0,True
ta02,15,15,225,DTSA,1,1410,225160,225000,938,4.406,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1410,0,0,True
ta02,15,15,225,DTSA,1,1410,225160,225000,938,4.406,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1410,8,0,True
ta02,15,15,225,DTSA,2,1356,225160,225000,938,4.25,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1356,0,0,True
ta02,15,15,225,DTSA,2,1356,225160,225000,938,4.25,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1356,6,0,True
ta02,15,15,225,DTSA,3,1497,225160,225000,938,4.401,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1497,0,0,True
ta02,15,15,225,DTSA,3,1497,225160,225000,938,4.401,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1497,6,0,True
ta02,15,15,225,DTSA,4,1401,225160,225000,938,4.249,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1401,0,0,True
ta02,15,15,225,DTSA,4,1401,225160,225000,938,4.249,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1401,7,0,True
ta02,15,15,225,DTSA,5,1380,225160,225000,938,4.134,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1380,0,0,True
ta02,15,15,225,DTSA,5,1380,225160,225000,938,4.134,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1380,8,0,True
ta02,15,15,225,DTSA,6,1410,225160,225000,938,4.231,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1410,0,0,True
ta02,15,15,225,DTSA,6,1410,225160,225000,938,4.231,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1410,5,0,True
ta02,15,15,225,DTSA,7,1391,225160,225000,938,4.39,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA-core,N=40,C1,1391,0,0,True
ta02,15,15,225,DTSA,7,1391,225160,225000,938,4.39,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:37,1.0,225120,,,,,,DTSA+LS,N=40,C1,1391,7,0,True
ta02,15,15,225,DTSA,8,1368,225160,225000,938,4.288,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:41,1.0,225120,,,,,,DTSA-core,N=40,C1,1368,0,0,True
ta02,15,15,225,DTSA,8,1368,225160,225000,938,4.288,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:41,1.0,225120,,,,,,DTSA+LS,N=40,C1,1368,8,0,True
ta02,15,15,225,DTSA,9,1468,225160,225000,938,4.475,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA-core,N=40,C1,1468,0,0,True
ta02,15,15,225,DTSA,9,1468,225160,225000,938,4.475,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA+LS,N=40,C1,1468,8,0,True
ta02,15,15,225,DTSA,10,1436,225160,225000,938,4.28,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA-core,N=40,C1,1436,0,0,True
ta02,15,15,225,DTSA,10,1436,225160,225000,938,4.28,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA+LS,N=40,C1,1436,7,0,True
ta02,15,15,225,DTSA,11,1433,225160,225000,938,4.438,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA-core,N=40,C1,1433,0,0,True
ta02,15,15,225,DTSA,11,1433,225160,225000,938,4.438,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA+LS,N=40,C1,1433,6,0,True
ta02,15,15,225,DTSA,12,1384,225160,225000,938,4.333,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA-core,N=40,C1,1384,0,0,True
ta02,15,15,225,DTSA,12,1384,225160,225000,938,4.333,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA+LS,N=40,C1,1384,4,0,True
ta02,15,15,225,DTSA,13,1358,225160,225000,938,4.368,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA-core,N=40,C1,1358,0,0,True
ta02,15,15,225,DTSA,13,1358,225160,225000,938,4.368,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA+LS,N=40,C1,1358,8,0,True
ta02,15,15,225,DTSA,14,1400,225160,225000,938,4.319,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA-core,N=40,C1,1400,0,0,True
ta02,15,15,225,DTSA,14,1400,225160,225000,938,4.319,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA+LS,N=40,C1,1400,4,0,True
ta02,15,15,225,DTSA,15,1421,225160,225000,938,4.551,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA-core,N=40,C1,1421,0,0,True
ta02,15,15,225,DTSA,15,1421,225160,225000,938,4.551,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:42,1.0,225120,,,,,,DTSA+LS,N=40,C1,1421,5,0,True
ta02,15,15,225,DTSA,16,1440,225160,225000,938,3.863,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:45,1.0,225120,,,,,,DTSA-core,N=40,C1,1440,0,0,True
ta02,15,15,225,DTSA,16,1440,225160,225000,938,3.863,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:45,1.0,225120,,,,,,DTSA+LS,N=40,C1,1440,7,0,True
ta02,15,15,225,DTSA,17,1382,225160,225000,938,3.868,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:45,1.0,225120,,,,,,DTSA-core,N=40,C1,1382,0,0,True
ta02,15,15,225,DTSA,17,1382,225160,225000,938,3.868,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:45,1.0,225120,,,,,,DTSA+LS,N=40,C1,1382,6,0,True
ta02,15,15,225,DTSA,18,1404,225160,225000,938,3.941,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:46,1.0,225120,,,,,,DTSA-core,N=40,C1,1404,0,0,True
ta02,15,15,225,DTSA,18,1404,225160,225000,938,3.941,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:46,1.0,225120,,,,,,DTSA+LS,N=40,C1,1404,6,0,True
ta02,15,15,225,DTSA,19,1364,225160,225000,938,4.038,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:46,1.0,225120,,,,,,DTSA-core,N=40,C1,1364,0,0,True
ta02,15,15,225,DTSA,19,1364,225160,225000,938,4.038,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:46,1.0,225120,,,,,,DTSA+LS,N=40,C1,1364,6,0,True
ta03,15,15,225,DTSA,0,1414,225160,225000,938,4.272,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1414,0,0,True
ta03,15,15,225,DTSA,0,1414,225160,225000,938,4.272,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1414,10,0,True
ta03,15,15,225,DTSA,1,1412,225160,225000,938,4.322,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1412,0,0,True
ta03,15,15,225,DTSA,1,1412,225160,225000,938,4.322,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA+LS,N=40,C1,1412,8,0,True
ta03,15,15,225,DTSA,2,1396,225160,225000,938,4.293,,,,,40,0.5,6,6,-5.0,5.0,dcdfb68,2026-07-23T20:27:50,1.0,225120,,,,,,DTSA-core,N=40,C1,1396,0,0,True
